ticker,title,cik
AOMR,"Angel Oak Mortgage REIT, Inc.",1766478
AON,Aon plc,315293
AORT,"ARTIVION, INC.",784199
AOS,SMITH A O CORP,91142
AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467
AOUT,"American Outdoor Brands, Inc.",1808997
AOXY,ADVANCED OXYGEN TECHNOLOGIES INC,352991
AP,AMPCO PITTSBURGH CORP,6176
APA,APA Corp,1841666
APAAF,Appia Rare Earths & Uranium Corp.,1419336
APAC,StoneBridge Acquisition II Corp,2043630
APACR,StoneBridge Acquisition II Corp,2043630
APACU,StoneBridge Acquisition II Corp,2043630
APAD,AParadise Acquisition Corp.,1956439
APADR,AParadise Acquisition Corp.,1956439
APADU,AParadise Acquisition Corp.,1956439
APAM,Artisan Partners Asset Management Inc.,1517302
APC,ARKO Petroleum Corp.,2080921
APCX,AppTech Payments Corp.,1070050
APCXW,AppTech Payments Corp.,1070050
APD,"Air Products & Chemicals, Inc.",2969
APEI,AMERICAN PUBLIC EDUCATION INC,1201792
APEX,APEX Global Solutions Ltd,2069858
APG,APi Group Corp,1796209
APGE,"Apogee Therapeutics, Inc.",1974640
APGOF,Apollo Silver Corp,1811931
APH,AMPHENOL CORP /DE/,820313
APHD,"VERDE BIO HOLDINGS, INC.",1490054
APHP,American Picture House Corp,1771995
API,"Agora, Inc.",1802883
APLD,Applied Digital Corp.,1144879
APLE,"Apple Hospitality REIT, Inc.",1418121
APLM,Apollomics Inc.,1944885
APLMW,Apollomics Inc.,1944885
APLS,"Apellis Pharmaceuticals, Inc.",1492422
APLT,"Applied Therapeutics, Inc.",1697532
APM,Aptorum Group Ltd,1734005
APO,"Apollo Global Management, Inc.",1858681
APO-PA,"Apollo Global Management, Inc.",1858681
APOG,"APOGEE ENTERPRISES, INC.",6845
APOS,"Apollo Global Management, Inc.",1858681
APP,AppLovin Corp,1751008
APPF,APPFOLIO INC,1433195
APPN,APPIAN CORP,1441683
APPS,"Digital Turbine, Inc.",317788
APRE,"Aprea Therapeutics, Inc.",1781983
APSI,AQUA POWER SYSTEMS INC.,1553264
APT,ALPHA PRO TECH LTD,884269
APTOF,Aptose Biosciences Inc.,882361
APTV,Aptiv PLC,1521332
APUR,Aperture AC,2093524
APUS,"Apimeds Pharmaceuticals US, Inc.",1894525
APVO,Aptevo Therapeutics Inc.,1671584
APWC,ASIA PACIFIC WIRE & CABLE CORP LTD,1026980
APXC,APEX CRITICAL METALS CORP.,2093856
APXCF,APEX CRITICAL METALS CORP.,2093856
APXIF,APx Acquisition Corp. I,1868573
APXT,Apex Treasury Corp,2079253
APXTU,Apex Treasury Corp,2079253
APXTW,Apex Treasury Corp,2079253
APYP,"APPYEA, INC",1568969
APYX,Apyx Medical Corp,719135
AQB,AQUABOUNTY TECHNOLOGIES INC,1603978
AQLS,"Arculus System Co., Ltd.",1828739
AQMS,"Aqua Metals, Inc.",1621832
AQN,ALGONQUIN POWER & UTILITIES CORP.,1174169
AQNB,ALGONQUIN POWER & UTILITIES CORP.,1174169
AQST,"Aquestive Therapeutics, Inc.",1398733
AQUC,Aquaron Acquisition Corp.,1861063
AQUNR,Aquaron Acquisition Corp.,1861063
AQUNU,Aquaron Acquisition Corp.,1861063
AR,ANTERO RESOURCES Corp,1433270
ARAI,Arrive AI Inc.,1818274
ARAY,ACCURAY INC,1138723
ARBB,ARB IOT Group Ltd,1930179
ARBE,Arbe Robotics Ltd.,1861841
ARBEW,Arbe Robotics Ltd.,1861841
ARBK,Argo Blockchain Plc,1841675
ARBKF,Argo Blockchain Plc,1841675
ARCB,ARCBEST CORP /DE/,894405
ARCC,ARES CAPITAL CORP,1287750
ARCO,Arcos Dorados Holdings Inc.,1508478
ARCT,Arcturus Therapeutics Holdings Inc.,1768224
ARCXF,ArcelorMittal,1243429
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",1515324
ARDS,"Aridis Pharmaceuticals, Inc.",1614067
ARDT,"Ardent Health, Inc.",1756655
ARDX,"ARDELYX, INC.",1437402
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",1035443
AREB,AMERICAN REBEL HOLDINGS INC,1648087
AREBW,AMERICAN REBEL HOLDINGS INC,1648087
AREC,American Resources Corp,1590715
AREN,"Arena Group Holdings, Inc.",894871
ARES,Ares Management Corp,1176948
ARES-PB,Ares Management Corp,1176948
ARGX,ARGENX SE,1697862
ARHS,"Arhaus, Inc.",1875444
ARHUF,AAK AB/ADR,2008315
ARI,"Apollo Commercial Real Estate Finance, Inc.",1467760
ARKB,Ark 21Shares Bitcoin ETF,1869699
ARKO,ARKO Corp.,1823794
ARKR,ARK RESTAURANTS CORP,779544
ARL,AMERICAN REALTY INVESTORS INC,1102238
ARLO,"Arlo Technologies, Inc.",1736946
ARLP,ALLIANCE RESOURCE PARTNERS LP,1086600
ARM,ARM HOLDINGS PLC /UK,1973239
ARMK,Aramark,1584509
ARMN,Aris Mining Corp,1964504
ARMP,"Armata Pharmaceuticals, Inc.",921114
ARNNY,ASR Nederland N.V./ADR,1719117
AROC,"Archrock, Inc.",1389050
AROW,ARROW FINANCIAL CORP,717538
ARQ,"Arq, Inc.",1515156
ARQQ,Arqit Quantum Inc.,1859690
ARQQW,Arqit Quantum Inc.,1859690
ARQT,"Arcutis Biotherapeutics, Inc.",1787306
ARR,"Armour Residential REIT, Inc.",1428205
ARR-PC,"Armour Residential REIT, Inc.",1428205
ARRKF,ARRAS MINERALS CORP.,1855743
ARRT,"Artisan Consumer Goods, Inc.",1530425
ARRY,"Array Technologies, Inc.",1820721
ARSMF,ARES STRATEGIC MINING INC.,1804792
ARSTY,Ariston Holding N.V./ADR,2044984
ARTC,Art Technology Acquisition Corp.,2086545
ARTL,"ARTELO BIOSCIENCES, INC.",1621221
ARTNB,ARTESIAN RESOURCES CORP,863110
ARTV,"Artiva Biotherapeutics, Inc.",1817241
ARTW,ARTS WAY MANUFACTURING CO INC,7623
ARVN,"ARVINAS, INC.",1655759
ARW,"ARROW ELECTRONICS, INC.",7536
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",879407
ARX,Accelerant Holdings,1997350
ARZTF,ARYZTA AG (fka IAWS GROUP PLC),1423210
AS,"Amer Sports, Inc.",1988894
ASA,ASA Gold & Precious Metals Ltd,1230869
ASAIY,Sendas Distributor S.A.,1834048
ASAN,"Asana, Inc.",1477720
ASB,ASSOCIATED BANC-CORP,7789
ASB-PE,ASSOCIATED BANC-CORP,7789
ASB-PF,ASSOCIATED BANC-CORP,7789
ASBA,ASSOCIATED BANC-CORP,7789
ASBHY,"Asahi Group Holdings, Ltd./ADR",2055337
ASBP,"Aspire Biopharma Holdings, Inc.",1847345
ASBPW,"Aspire Biopharma Holdings, Inc.",1847345
ASBRF,"Asahi Group Holdings, Ltd./ADR",2055337
ASC,Ardmore Shipping Corp,1577437
ASCBF,ASPAC II Acquisition Corp.,1876716
ASCIX,Angel Oak Strategic Credit Fund,1716885
ASCRF,ASPAC II Acquisition Corp.,1876716
ASCWF,ASPAC II Acquisition Corp.,1876716
ASFH,ASIAFIN HOLDINGS CORP.,1828748
ASFT,"Appsoft Technologies, Inc.",1651992
ASG,LIBERTY ALL STAR GROWTH FUND INC.,786035
ASGI,abrdn Global Infrastructure Income Fund,1793855
ASGN,ASGN Inc,890564
ASH,ASHLAND INC.,1674862
ASHGY,Ashtead Group plc/ADR,1518258
ASHTF,Ashtead Group plc/ADR,1518258
ASIC,Ategrity Specialty Insurance Co Holdings,2040491
ASII,"Accredited Solutions, Inc.",1464865
ASIX,AdvanSix Inc.,1673985
ASKRY,Asker Healthcare Group AB/ADR,2078895
ASLE,AerSale Corp,1754170
ASM,AVINO SILVER & GOLD MINES LTD,316888
ASMB,"ASSEMBLY BIOSCIENCES, INC.",1426800
ASML,ASML HOLDING NV,937966
ASMLF,ASML HOLDING NV,937966
ASND,Ascendis Pharma A/S,1612042
ASNS,ACTELIS NETWORKS INC,1141284
ASO,"Academy Sports & Outdoors, Inc.",1817358
ASPC,ASPAC III Acquisition Corp.,1890361
ASPCR,ASPAC III Acquisition Corp.,1890361
ASPCU,ASPAC III Acquisition Corp.,1890361
ASPI,ASP Isotopes Inc.,1921865
ASPN,ASPEN AEROGELS INC,1145986
ASPS,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,1462418
ASPSW,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,1462418
ASPSZ,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,1462418
ASPU,"ASPEN GROUP, INC.",1487198
ASR,SOUTHEAST AIRPORT GROUP,1123452
ASRE,"Astra Energy, Inc.",1231339
ASRMF,SOUTHEAST AIRPORT GROUP,1123452
ASRRF,ASR Nederland N.V./ADR,1719117
ASRT,"Assertio Holdings, Inc.",1808665
ASRV,AMERISERV FINANCIAL INC /PA/,707605
ASST,"Strive, Inc.",1920406
ASTC,ASTROTECH Corp,1001907
ASTE,ASTEC INDUSTRIES INC,792987
ASTH,"Astrana Health, Inc.",1083446
ASTI,"Ascent Solar Technologies, Inc.",1350102
ASTL,Algoma Steel Group Inc.,1860805
ASTLW,Algoma Steel Group Inc.,1860805
ASTS,"AST SpaceMobile, Inc.",1780312
ASUR,ASURE SOFTWARE INC,884144
ASUUF,ASPAC II Acquisition Corp.,1876716
ASX,"ASE Technology Holding Co., Ltd.",1122411
ASYS,AMTECH SYSTEMS INC,720500
ATAI,Atai Beckley N.V.,1840904
ATAT,Atour Lifestyle Holdings Ltd,1853717
ATCH,"AtlasClear Holdings, Inc.",1963088
ATCHW,"AtlasClear Holdings, Inc.",1963088
ATCMF,ATICO MINING Corp,1567663
ATCX,ATLAS CRITICAL MINERALS Corp,1684688
ATDS,"Data443 Risk Mitigation, Inc.",1068689
ATEC,"Alphatec Holdings, Inc.",1350653
ATEN,"A10 Networks, Inc.",1580808
ATER,"Aterian, Inc.",1757715
ATEX,Anterix Inc.,1304492
ATEYY,ADVANTEST CORP,1158838
ATGAF,AltaGas Ltd.,1695519
ATGE,Adtalem Global Education Inc.,730464
ATGFF,AltaGas Ltd.,1695519
ATGL,Alpha Technology Group Ltd,1967621
ATH-PA,Athene Holding Ltd.,1527469
ATH-PB,Athene Holding Ltd.,1527469
ATH-PD,Athene Holding Ltd.,1527469
ATH-PE,Athene Holding Ltd.,1527469
ATHA,"Athira Pharma, Inc.",1620463
ATHE,ALTERITY THERAPEUTICS LTD,1131343
ATHM,Autohome Inc.,1527636
ATHNF,Athens International Airport SA/ADR,2019367
ATHNY,Athens International Airport SA/ADR,2019367
ATHR,"Aether Holdings, Inc.",2026353
ATHS,Athene Holding Ltd.,1527469
ATI,ATI INC,1018963
ATII,Archimedes Tech SPAC Partners II Co.,2028516
ATIIU,Archimedes Tech SPAC Partners II Co.,2028516
ATIIW,Archimedes Tech SPAC Partners II Co.,2028516
ATKR,Atkore Inc.,1666138
ATLC,Atlanticus Holdings Corp,1464343
ATLCL,Atlanticus Holdings Corp,1464343
ATLCP,Atlanticus Holdings Corp,1464343
ATLCZ,Atlanticus Holdings Corp,1464343
ATLN,ATLANTIC INTERNATIONAL CORP.,1605888
ATLO,AMES NATIONAL CORP,1132651
ATLX,Atlas Lithium Corp,1540684
ATMC,ALPHATIME ACQUISITION CORP,1889106
ATMCR,ALPHATIME ACQUISITION CORP,1889106
ATMCU,ALPHATIME ACQUISITION CORP,1889106
ATMCW,ALPHATIME ACQUISITION CORP,1889106
ATMH,"ALL THINGS MOBILE ANALYTIC, INC.",1484674
ATMP,BARCLAYS BANK PLC,312070
ATMU,Atmus Filtration Technologies Inc.,1921963
ATNI,"ATN International, Inc.",879585
ATNM,"Actinium Pharmaceuticals, Inc.",1388320
ATO,ATMOS ENERGY CORP,731802
ATOM,Atomera Inc,1420520
ATON,AlphaTON Capital Corp,1095435
ATOS,"ATOSSA THERAPEUTICS, INC.",1488039
ATPC,Agape ATP Corp,1713210
ATR,"APTARGROUP, INC.",896622
ATRA,"Atara Biotherapeutics, Inc.",1604464
ATRC,"AtriCure, Inc.",1323885
ATRO,ASTRONICS CORP,8063
ATROB,ASTRONICS CORP,8063
ATS,ATS Corp /ATS,1394832
ATVK,"Ameritek Ventures, Inc.",1530185
ATXG,ADDENTAX GROUP CORP.,1650101
ATXI,"AVENUE THERAPEUTICS, INC.",1644963
ATXS,"Astria Therapeutics, Inc.",1454789
ATYR,aTYR PHARMA INC,1339970
AU,AngloGold Ashanti PLC,1973832
AUB,Atlantic Union Bankshares Corp,883948
AUB-PA,Atlantic Union Bankshares Corp,883948
AUBN,"AUBURN NATIONAL BANCORPORATION, INC",750574
AUDC,AUDIOCODES LTD,1086434
AUGG,AUGUSTA GOLD CORP.,1448597
AUGO,Aura Minerals Inc.,1468642
AUIAF,AURANIA RESOURCES LTD.,1568183
AUID,authID Inc.,1534154
AUIWF,AURANIA RESOURCES LTD.,1568183
AUMN,Golden Minerals Co,1011509
AUNA,AUNA S.A.,1799207
AUPH,Aurinia Pharmaceuticals Inc.,1600620
AUR,"Aurora Innovation, Inc.",1828108
AURA,"Aura Biosciences, Inc.",1501796
AURE,Aurelion Inc.,1765850
AUROW,"Aurora Innovation, Inc.",1828108
AURX,"Nuo Therapeutics, Inc.",1091596
AUSI,AURA SYSTEMS INC,826253
AUST,Austin Gold Corp.,1817740
AUTL,Autolus Therapeutics plc,1730463
AUUD,AUDDIA INC.,1554818
AUUDW,AUDDIA INC.,1554818
AUXXF,ALLEGIANT GOLD LTD,1725603
AVA,AVISTA CORP,104918
AVAH,"Aveanna Healthcare Holdings, Inc.",1832332
AVAI,AVANT TECHNOLOGIES INC.,1740797
AVAL,Grupo Aval Acciones Y Valores S.A.,1504764
AVAV,AeroVironment Inc,1368622
AVAX,Grayscale Avalanche Trust (AVAX),2035053
AVB,AVALONBAY COMMUNITIES INC,915912
AVBC,"Avidia Bancorp, Inc.",2058758
AVBH,"Avidbank Holdings, Inc.",1443575
AVBP,"ArriVent BioPharma, Inc.",1868279
AVCRF,Avricore Health Inc.,1355736
AVD,AMERICAN VANGUARD CORP,5981
AVDL,AVADEL PHARMACEUTICALS PLC,1012477
AVG,ANEW HEALTH Ltd,2019042
AVGO,Broadcom Inc.,1730168
AVHHL,"AVITA Medical, Inc.",1762303
AVIR,"Atea Pharmaceuticals, Inc.",1593899
AVK,ADVENT CONVERTIBLE & INCOME FUND,1219120
AVLNF,Avalon Advanced Materials Inc.,1362898
AVNI,ARVANA INC,1113313
AVNS,"AVANOS MEDICAL, INC.",1606498
AVNT,AVIENT CORP,1122976
AVNW,"AVIAT NETWORKS, INC.",1377789
AVO,"Mission Produce, Inc.",1802974
AVPKS,"Arrived Homes 5, LLC",2032732
AVPMF,AVRUPA MINERALS LTD.,1445467
AVPT,"AvePoint, Inc.",1777921
AVR,Anteris Technologies Global Corp.,2011514
AVSBS,"Arrived Homes 5, LLC",2032732
AVT,AVNET INC,8858
AVTR,"Avantor, Inc.",1722482
AVTX,"Avalo Therapeutics, Inc.",1534120
AVVOF,Avio S.p.A./ADR,2082141
AVVSY,Avio S.p.A./ADR,2082141
AVX,AVAX ONE TECHNOLOGY LTD.,1826397
AVXL,ANAVEX LIFE SCIENCES CORP.,1314052
AVY,Avery Dennison Corp,8818
AWATY,Air Water Inc./ADR,2092258
AWCA,"Awaysis Capital, Inc.",1021917
AWF,ALLIANCEBERNSTEIN GLOBAL HIGH INCOME FUND INC,906013
AWHL,Aspira Women's Health Inc.,926617
AWI,ARMSTRONG WORLD INDUSTRIES INC,7431
AWK,"American Water Works Company, Inc.",1410636
AWP,abrdn Global Premier Properties Fund,1390195
AWR,AMERICAN STATES WATER CO,1056903
AWRE,AWARE INC /MA/,1015739
AWTRF,Air Water Inc./ADR,2092258
AWX,AVALON HOLDINGS CORP,1061069
AX,"Axos Financial, Inc.",1299709
AXG,"Solowin Holdings, Ltd.",1959224
AXGN,"Axogen, Inc.",805928
AXIA,BRAZILIAN ELECTRIC POWER CO,1439124
AXIA-P,BRAZILIAN ELECTRIC POWER CO,1439124
AXIA-PC,BRAZILIAN ELECTRIC POWER CO,1439124
AXIL,"Axil Brands, Inc.",1718500
AXIM,"AXIM BIOTECHNOLOGIES, INC.",1514946
AXIN,Axiom Intelligence Acquisition Corp 1,2057030
AXINR,Axiom Intelligence Acquisition Corp 1,2057030
AXINU,Axiom Intelligence Acquisition Corp 1,2057030
AXL,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,1062231
AXON,"AXON ENTERPRISE, INC.",1069183
AXP,AMERICAN EXPRESS CO,4962
AXR,AMREP CORP.,6207
AXREF,AMARC RESOURCES LTD,1175596
AXS,AXIS CAPITAL HOLDINGS LTD,1214816
AXS-PE,AXIS CAPITAL HOLDINGS LTD,1214816
AXSM,"Axsome Therapeutics, Inc.",1579428
AXTA,Axalta Coating Systems Ltd.,1616862
AXTI,AXT INC,1051627
AYI,ACUITY INC. (DE),1144215
AYR,Aircastle LTD,1362988
AYRWF,Ayr Wellness Inc.,1847462
AYTU,"AYTU BIOPHARMA, INC",1385818
AYWWF,Ayr Wellness Inc.,1847462
AZ,A2Z CUST2MATE SOLUTIONS CORP.,1866030
AZASF,Arizona Gold & Silver Inc.,1701599
AZI,Autozi Internet Technology (Global) Ltd.,1959726
AZN,ASTRAZENECA PLC,901832
AZNCF,ASTRAZENECA PLC,901832
AZO,AUTOZONE INC,866787
AZTA,"Azenta, Inc.",933974
AZTR,"Azitra, Inc.",1701478
AZULQ,AZUL SA,1432364
AZZ,AZZ INC,8947
AZZTF,Aztec Minerals Corp.,1706404
B,BARRICK MINING CORP,756894
BA,BOEING CO,12927
BA-PA,BOEING CO,12927
BABA,Alibaba Group Holding Ltd,1577552
BABAF,Alibaba Group Holding Ltd,1577552
BABB,"BAB, INC.",1123596
BABYF,Else Nutrition Holdings Inc.,1807936
BAC-PB,BANK OF AMERICA CORP /DE/,70858
BAC-PE,BANK OF AMERICA CORP /DE/,70858
BAC-PK,BANK OF AMERICA CORP /DE/,70858
BAC-PL,BANK OF AMERICA CORP /DE/,70858
BAC-PM,BANK OF AMERICA CORP /DE/,70858
BAC-PN,BANK OF AMERICA CORP /DE/,70858
BAC-PO,BANK OF AMERICA CORP /DE/,70858
BAC-PP,BANK OF AMERICA CORP /DE/,70858
BAC-PQ,BANK OF AMERICA CORP /DE/,70858
BAC-PS,BANK OF AMERICA CORP /DE/,70858
BACC,Blue Acquisition Corp/Cayman,2059654
BACCR,Blue Acquisition Corp/Cayman,2059654
BACCU,Blue Acquisition Corp/Cayman,2059654
BACK,"IMAC Holdings, Inc.",1729944
BACQ,INFLECTION POINT ACQUISITION CORP. IV,2028707
BACQR,INFLECTION POINT ACQUISITION CORP. IV,2028707
BACQU,INFLECTION POINT ACQUISITION CORP. IV,2028707
BACRP,BANK OF AMERICA CORP /DE/,70858
BAER,"Bridger Aerospace Group Holdings, Inc.",1941536
BAERW,"Bridger Aerospace Group Holdings, Inc.",1941536
BAESF,BAE SYSTEMS PLC /FI/,895564
BAESY,BAE SYSTEMS PLC /FI/,895564
BAFBF,Balfour Beatty plc/ADR,1506721
BAFN,BayFirst Financial Corp.,1649739
BAH,Booz Allen Hamilton Holding Corp,1443646
BAIDF,"Baidu, Inc.",1329099
BAK,BRASKEM SA,1071438
BAKR,Baker Global Asset Management Inc.,1904616
BALL,BALL Corp,9389
BALY,Bally's Corp,1747079
BAM,Brookfield Asset Management Ltd.,1937926
BAMGF,BROOKFIELD Corp /ON/,1001085
BAMKF,BROOKFIELD Corp /ON/,1001085
BAMXF,Bayerische Motoren Werke AG/ADR,1446250
BANC,"BANC OF CALIFORNIA, INC.",1169770
BANC-PF,"BANC OF CALIFORNIA, INC.",1169770
BAND,Bandwidth Inc.,1514416
BANF,BANCFIRST CORP /OK/,760498
BANFP,BANCFIRST CORP /OK/,760498
BANL,CBL International Ltd,1914805
BANR,BANNER CORP,946673
BANX,ArrowMark Financial Corp.,1578987
BAO,BAO Holding Ltd.,2049184
BAOS,Baosheng Media Group Holdings Ltd,1811216
BAP,CREDICORP LTD,1001290
BAR,GraniteShares Gold Trust,1690437
BARK,"Bark, Inc.",1819574
BARKW,"Bark, Inc.",1819574
BASA,"BASANITE, INC.",1448705
BATL,BATTALION OIL CORP,1282648
BATRA,"Atlanta Braves Holdings, Inc.",1958140
BATRB,"Atlanta Braves Holdings, Inc.",1958140
BATRK,"Atlanta Braves Holdings, Inc.",1958140
BAX,BAXTER INTERNATIONAL INC,10456
BAYA,Bayview Acquisition Corp,1969475
BAYAR,Bayview Acquisition Corp,1969475
BAYAU,Bayview Acquisition Corp,1969475
BB,BLACKBERRY Ltd,1070235
BBAAY,Alibaba Group Holding Ltd,1577552
BBAI,"BigBear.ai Holdings, Inc.",1836981
BBAI-WT,"BigBear.ai Holdings, Inc.",1836981
BBAR,Banco BBVA Argentina S.A.,913059
BBBMF,Huntsman Exploration Inc.,1829809
BBBXF,Brixton Metals Corp,1548958
BBBY,"BED BATH & BEYOND, INC.",1130713
BBBY-WT,"BED BATH & BEYOND, INC.",1130713
BBCP,"Concrete Pumping Holdings, Inc.",1703956
BBD,BANK BRADESCO,1160330
BBDC,"Barings BDC, Inc.",1379785
BBDO,BANK BRADESCO,1160330
BBGI,BEASLEY BROADCAST GROUP INC,1099160
BBIO,"BridgeBio Pharma, Inc.",1743881
BBLG,Bone Biologics Corp,1419554
BBLGW,Bone Biologics Corp,1419554
BBLR,Bubblr Inc.,1873722
BBN,BlackRock Taxable Municipal Bond Trust,1493683
BBNX,"Beta Bionics, Inc.",1674632
BBOT,"BridgeBio Oncology Therapeutics, Inc.",1869105
BBSI,BARRETT BUSINESS SERVICES INC,902791
BBT,Beacon Financial Corp,1108134
BBU,Brookfield Business Partners L.P.,1654795
BBUC,Brookfield Business Corp,1871130
BBVA,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
BBVXF,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180
BBW,BUILD-A-BEAR WORKSHOP INC,1113809
BBWI,"Bath & Body Works, Inc.",701985
BBXIA,"BBX Capital, Inc.",1814974
BBXIB,"BBX Capital, Inc.",1814974
BBY,BEST BUY CO INC,764478
BC,BRUNSWICK CORP,14930
BC-PC,BRUNSWICK CORP,14930
BCAB,"BioAtla, Inc.",1826892
BCAC,Brookline Capital Acquisition Corp II,2102072
BCAEF,BCE INC,718940
BCAL,California BanCorp \ CA,1795815
BCAR,D. Boral ARC Acquisition I Corp.,2065779
BCARU,D. Boral ARC Acquisition I Corp.,2065779
BCARW,D. Boral ARC Acquisition I Corp.,2065779
BCAT,BlackRock Capital Allocation Term Trust,1809541
BCAX,Bicara Therapeutics Inc.,2023658
BCBP,BCB BANCORP INC,1228454
BCC,BOISE CASCADE Co,1328581
BCDA,"BioCardia, Inc.",925741
BCDRF,"Banco Santander, S.A.",891478
BCEFF,BCE INC,718940
BCENF,BCE INC,718940
BCEPF,BCE INC,718940
BCEXF,BCE INC,718940
BCG,"Binah Capital Group, Inc.",1953984
BCGWW,"Binah Capital Group, Inc.",1953984
BCH,BANK OF CHILE,1161125
BCHG,Grayscale Bitcoin Cash Trust (BCH),1732409
BCHT,Birchtech Corp.,728385
BCIC,BCP Investment Corp,1372807
BCKIF,Babcock International Group PLC/ADR,1516323
BCLI,BRAINSTORM CELL THERAPEUTICS INC.,1137883
BCLYF,BARCLAYS PLC,312069
BCML,BayCom Corp,1730984
BCO,BRINKS CO,78890
BCOW,"1895 Bancorp of Wisconsin, Inc. /MD/",1847360
BCPC,BALCHEM CORP,9326
BCPPF,BCE INC,718940
BCRD,"BlueOne Card, Inc.",1496690
BCRX,BIOCRYST PHARMACEUTICALS INC,882796
BCS,BARCLAYS PLC,312069
BCSF,"Bain Capital Specialty Finance, Inc.",1655050
BCSS,Bain Capital GSS Investment Corp.,2064355
BCSS-UN,Bain Capital GSS Investment Corp.,2064355
BCSS-WT,Bain Capital GSS Investment Corp.,2064355
BCTF,"Bancorp 34, Inc.",1668340
BCTX,BriaCell Therapeutics Corp.,1610820
BCTXW,BriaCell Therapeutics Corp.,1610820
BCTXZ,BriaCell Therapeutics Corp.,1610820
BCUCF,Brunello Cucinelli S.p.A./ADR,1581285
BCUFF,Bell Copper Corp,1477201
BCV,BANCROFT FUND LTD,9521
BCV-PA,BANCROFT FUND LTD,9521
BCX,BlackRock Resources & Commodities Strategy Trust,1506289
BCYC,BICYCLE THERAPEUTICS PLC,1761612
BDC,BELDEN INC.,913142
BDCC,Blackwell 3D Construction Corp.,1495648
BDCI,BTC Development Corp.,2042292
BDCIU,BTC Development Corp.,2042292
BDCIW,BTC Development Corp.,2042292
BDCO,BLUE DOLPHIN ENERGY CO,793306
BDCTF,BuildDirect.com Technologies Inc.,1576159
BDCX,UBS AG,1114446
BDCZ,UBS AG,1114446
BDJ,BlackRock Enhanced Equity Dividend Trust,1332283
BDL,FLANIGANS ENTERPRISES INC,12040
BDMD,Baird Medical Investment Holdings Ltd,1982444
BDMDW,Baird Medical Investment Holdings Ltd,1982444
BDN,BRANDYWINE REALTY TRUST,790816
BDPT,"BIOADAPTIVES, INC.",1575142
BDRX,Biodexa Pharmaceuticals Plc,1643918
BDRY,Amplify Commodity Trust,1610940
BDSX,BIODESIX INC,1439725
BDTB,Bodhi Tree Biotechnology Inc,2041531
BDTX,"Black Diamond Therapeutics, Inc.",1701541
BDX,BECTON DICKINSON & CO,10795
BE,Bloom Energy Corp,1664703
BEAG,Bold Eagle Acquisition Corp.,1852207
BEAGR,Bold Eagle Acquisition Corp.,1852207
BEAGU,Bold Eagle Acquisition Corp.,1852207
BEAM,Beam Therapeutics Inc.,1745999
BEAT,"HeartBeam, Inc.",1779372
BEATW,"HeartBeam, Inc.",1779372
BEBE,TGE Value Creative Solutions Corp,2079933
BEBE-UN,TGE Value Creative Solutions Corp,2079933
BECEF,BCE INC,718940
BEEM,Beam Global,1398805
BEEP,Mobile Infrastructure Corp,1847874
BEIGF,BeOne Medicines Ltd.,1651308
BEKE,KE Holdings Inc.,1809587
BELFA,BEL FUSE INC /NJ,729580
BELFB,BEL FUSE INC /NJ,729580
BEN,FRANKLIN RESOURCES INC,38777
BENF,Beneficient,1775734
BENFW,Beneficient,1775734
BENN,Bend NovaTech Group Ltd,2072315
BEOB,BEO BANCORP,1480170
BEP,Brookfield Renewable Partners L.P.,1533232
BEP-PA,Brookfield Renewable Partners L.P.,1533232
BEPC,Brookfield Renewable Corp,1791863
BEPH,Brookfield Renewable Partners L.P.,1533232
BEPI,Brookfield Renewable Partners L.P.,1533232
BEPJ,Brookfield Renewable Partners L.P.,1533232
BERZ,BANK OF MONTREAL /CAN/,927971
BESS,Bimergen Energy Corp,1066764
BETA,"BETA Technologies, Inc.",1784570
BETR,Better Home & Finance Holding Co,1835856
BETRF,BetterLife Pharma Inc.,1464165
BETRW,Better Home & Finance Holding Co,1835856
BEWFF,BEWHERE HOLDINGS INC,1113152
BF-A,BROWN FORMAN CORP,14693
BF-B,BROWN FORMAN CORP,14693
BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,1437578
BFC,Bank First Corp,1746109
BFGFF,GIANT MINING CORP.,1836503
BFH,"BREAD FINANCIAL HOLDINGS, INC.",1101215
BFH-PA,"BREAD FINANCIAL HOLDINGS, INC.",1101215
BFIN,BankFinancial CORP,1303942
BFK,BLACKROCK MUNICIPAL INCOME TRUST,1137393
BFLY,"Butterfly Network, Inc.",1804176
BFLY-WT,"Butterfly Network, Inc.",1804176
BFNH,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",1310488
BFRG,"BullFrog AI Holdings, Inc.",1829247
BFRGW,"BullFrog AI Holdings, Inc.",1829247
BFRI,Biofrontera Inc.,1858685
BFRIW,Biofrontera Inc.,1858685
