Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
OLPX,OLPX,Business description unavailable.,USD,1.45,1.45,2025-12-30,1.01,2025-11-18,11.5,29.41,2022-01-03,1.01,2025-11-18,96.6,1251376,0.0369,2025-12-10,22.0,2025-12-10,22.0,1.01,2025-11-18,2025-12-10,True
WLK,WLK,Business description unavailable.,USD,74.88,74.88,2025-12-30,55.89,2025-11-20,-1.6,156.12,2024-04-09,55.89,2025-11-20,64.2,1694950,0.0269,2025-12-10,20.0,2025-12-10,20.0,55.89,2025-11-20,2025-12-10,True
EQBK,EQBK,Business description unavailable.,USD,44.88,44.88,2025-12-30,34.75,2025-04-10,11.3,48.46,2024-11-25,34.75,2025-04-10,28.3,75456,0.0169,2025-12-09,243.0,2025-12-09,243.0,35.26,2025-04-14,2025-12-10,True
PLTK,PLTK,Business description unavailable.,USD,4.02,4.02,2025-12-30,3.26,2025-09-19,5.1,29.44,2021-02-09,3.26,2025-09-19,88.9,983236,0.0251,2025-12-10,82.0,2025-12-10,82.0,3.26,2025-09-19,2025-12-10,True
CCOI,CCOI,Business description unavailable.,USD,21.86,21.86,2025-12-30,16.66,2025-11-13,-44.0,79.01,2024-11-07,16.66,2025-11-13,78.9,1589346,0.0697,2025-12-10,27.0,2025-12-10,27.0,16.66,2025-11-13,2025-12-10,True
PLXS,PLXS,Business description unavailable.,USD,149.58,149.58,2025-12-30,110.95,2025-04-08,2.7,170.49,2025-01-22,110.95,2025-04-08,34.9,189033,0.0266,2025-09-23,168.0,2025-09-23,168.0,118.29,2025-07-24,2025-12-09,True
ALEX,ALEX,Business description unavailable.,USD,20.63,20.63,2025-12-30,14.89,2025-12-08,15.7,21.12,2021-11-05,13.58,2022-09-26,35.7,1239236,0.042,2024-07-26,669.0,2025-12-09,1.0,14.89,2025-12-08,2025-12-09,True
AOMFF,AOMFF,Business description unavailable.,USD,29.34,29.34,2025-12-30,19.11,2025-04-07,16.5,57.45,2021-01-08,11.95,2024-01-19,79.2,63,0.0179,2024-04-09,81.0,2025-05-08,31.0,20.98,2025-05-14,2025-12-09,True
XPOF,XPOF,Business description unavailable.,USD,8.42,8.42,2025-12-30,5.49,2025-11-20,7.5,33.08,2023-04-28,5.49,2025-11-20,83.4,630606,0.0358,2025-12-09,19.0,2025-12-09,19.0,5.49,2025-11-20,2025-12-09,True
ALO.PA,ALO.PA,Business description unavailable.,EUR,24.98,,2025-12-31,17.18,2025-04-07,10.9,46.38,2021-04-28,10.69,2023-12-13,76.9,990780,0.0166,2024-03-28,106.0,2025-05-12,35.0,18.28,2025-06-19,2025-12-09,True
NBBK,NBBK,Business description unavailable.,USD,20.02,20.02,2025-12-30,15.63,2025-04-04,14.3,21.39,2025-12-18,20.02,2025-12-30,6.4,286440,0.0159,,,2025-12-08,248.0,15.8,2025-04-14,2025-12-09,True
CART,CART,Business description unavailable.,USD,44.96,44.96,2025-12-30,34.98,2025-11-06,20.1,53.15,2025-02-19,34.98,2025-11-06,34.2,4565336,0.0218,2025-12-09,33.0,2025-12-09,33.0,34.98,2025-11-06,2025-12-09,True
ACNB,ACNB,Business description unavailable.,USD,48.4,48.4,2025-12-30,35.56,2025-01-10,12.1,52.88,2025-12-18,48.4,2025-12-30,8.5,25200,0.015,,,2025-11-05,299.0,38.57,2025-04-14,2025-12-09,True
FRPT,FRPT,Business description unavailable.,USD,60.13,60.13,2025-12-30,48.35,2025-10-10,11.1,184.82,2021-04-30,38.8,2022-09-08,79.0,1117106,0.0319,2022-10-03,25.0,2025-12-08,59.0,48.35,2025-10-10,2025-12-08,True
DXYZ,DXYZ,Business description unavailable.,USD,31.62,31.62,2025-12-30,20.82,2025-11-21,12.6,99.79,2024-04-08,9.63,2024-08-07,90.3,1693243,0.0496,2024-08-19,12.0,2025-12-08,17.0,20.82,2025-11-21,2025-12-08,True
BBWI,BBWI,Business description unavailable.,USD,20.19,20.19,2025-12-30,14.85,2025-11-21,-20.3,71.27,2021-11-18,14.85,2025-11-21,79.2,9806580,0.045,2025-12-08,17.0,2025-12-08,17.0,14.85,2025-11-21,2025-12-08,True
TFII,TFII,Business description unavailable.,USD,104.66,104.66,2025-12-30,73.38,2025-04-08,17.9,158.91,2024-04-09,73.38,2025-04-08,53.8,294980,0.0227,2025-08-22,136.0,2025-08-22,136.0,76.17,2025-04-16,2025-12-08,True
RDW,RDW,Business description unavailable.,USD,7.94,7.94,2025-12-30,5.06,2025-11-20,-13.3,25.66,2025-02-13,5.06,2025-11-20,80.3,10644506,0.0625,2025-12-08,18.0,2025-12-08,18.0,5.06,2025-11-20,2025-12-08,True
ROG.SW,ROG.SW,Business description unavailable.,CHF,328.2,,2025-12-30,235.4,2025-04-09,26.3,358.95,2022-04-11,207.25,2024-05-02,42.3,1227547,0.0178,2024-07-18,77.0,2025-11-18,223.0,243.0,2025-04-10,2025-12-08,True
SOC,SOC,Business description unavailable.,USD,8.75,8.75,2025-12-30,4.12,2025-11-26,-56.4,33.02,2025-05-19,4.12,2025-11-26,87.5,9468973,0.1256,2025-12-05,9.0,2025-12-05,9.0,4.12,2025-11-26,2025-12-05,True
MGHTF,MGHTF,Business description unavailable.,USD,4.03,4.03,2025-12-30,2.03,2025-12-01,3.9,4.03,2025-12-29,,,,854,0.1169,,,2025-12-05,4.0,2.03,2025-12-01,2025-12-05,True
WEGE3.SA,WEGE3.SA,Business description unavailable.,BRL,48.51,,2025-12-30,34.26,2025-08-19,37.3,55.43,2024-12-11,34.26,2025-08-19,38.2,8140680,0.0157,2025-12-05,108.0,2025-12-05,108.0,34.26,2025-08-19,2025-12-05,True
HUBG,HUBG,Business description unavailable.,USD,43.12,43.12,2025-12-30,30.97,2025-05-06,29.0,52.35,2024-11-25,30.97,2025-05-06,40.8,772123,0.0209,2025-12-05,213.0,2025-12-05,213.0,30.97,2025-05-06,2025-12-05,True
TH,TH,Business description unavailable.,USD,8.11,8.11,2025-12-30,5.05,2025-02-24,0.4,18.0,2023-01-13,5.05,2025-02-24,71.9,410286,0.0317,2025-03-27,31.0,2025-03-27,31.0,6.22,2025-11-13,2025-12-05,True
ALK,ALK,Business description unavailable.,USD,50.13,50.13,2025-12-30,37.82,2025-11-20,3.4,76.6,2025-02-19,37.82,2025-11-20,50.6,3259040,0.0265,2025-12-05,15.0,2025-12-05,15.0,37.82,2025-11-20,2025-12-05,True
TPZEF,TPZEF,Business description unavailable.,USD,20.24,20.24,2025-12-30,14.74,2025-04-08,8.1,20.94,2025-12-05,19.47,2025-12-18,7.0,43930,0.0132,,,2025-06-13,66.0,16.04,2025-04-14,2025-12-05,True
ANGI,ANGI,Business description unavailable.,USD,13.0,13.0,2025-12-30,10.42,2025-11-19,-17.9,180.7,2021-02-08,10.42,2025-11-19,94.2,1098303,0.0303,2025-12-05,16.0,2025-12-05,16.0,10.42,2025-11-19,2025-12-05,True
UPST,UPST,Business description unavailable.,USD,44.96,44.96,2025-12-30,34.8,2025-04-04,-13.8,390.0,2021-10-15,12.1,2023-05-02,96.9,4737336,0.0415,2023-05-10,8.0,2025-04-24,20.0,35.58,2025-11-20,2025-12-04,True
HLX,HLX,Business description unavailable.,USD,6.3,6.3,2025-12-30,5.7,2025-08-20,-5.5,12.82,2024-07-16,5.7,2025-08-20,55.5,1623620,0.0273,2025-12-04,106.0,2025-12-04,106.0,5.7,2025-08-20,2025-12-04,True
ICHGF,ICHGF,Business description unavailable.,USD,137.2,137.2,2025-12-30,96.79,2025-04-04,18.1,138.0,2025-12-17,137.2,2025-12-24,0.6,63,0.0169,,,2025-11-11,221.0,100.12,2025-04-24,2025-12-04,True
TNCAF,TNCAF,Business description unavailable.,USD,14.05,14.05,2025-12-30,9.07,2024-12-27,8.3,14.07,2025-12-17,14.05,2025-12-18,0.2,192,0.005,,,2025-06-16,171.0,10.59,2025-04-14,2025-12-04,True
PASTF,PASTF,Business description unavailable.,USD,18.9,18.9,2025-12-30,9.14,2024-12-27,98.9,32.93,2022-04-28,8.66,2024-09-10,73.7,106,0.0821,2025-12-04,450.0,2025-12-04,342.0,9.14,2025-04-14,2025-12-04,True
EQTL3.SA,EQTL3.SA,Business description unavailable.,BRL,38.5,,2025-12-30,24.61,2025-01-03,8.6,41.11,2025-12-04,37.47,2025-12-22,8.8,7976680,0.0149,,,2025-04-14,101.0,31.57,2025-04-16,2025-12-04,True
RKLIF,RKLIF,Business description unavailable.,USD,5.94,5.94,2025-12-30,3.92,2025-03-18,17.3,7.97,2023-08-03,3.92,2025-03-18,50.9,1726,0.011,2025-11-17,244.0,2025-11-17,244.0,4.02,2025-04-28,2025-12-04,True
BCX,BCX,Business description unavailable.,USD,11.04,11.04,2025-12-30,7.5,2025-04-07,9.1,11.07,2025-12-23,10.8,2025-12-29,2.4,179213,0.0108,,,2025-08-28,143.0,8.12,2025-04-14,2025-12-04,True
CHDN,CHDN,Business description unavailable.,USD,114.64,114.64,2025-12-30,86.41,2025-10-16,19.1,147.58,2023-05-01,86.41,2025-10-16,41.4,709010,0.0185,2025-12-04,49.0,2025-12-04,49.0,86.41,2025-10-16,2025-12-04,True
OSSUY,OSSUY,Business description unavailable.,USD,5.54,5.54,2025-12-30,4.0,2025-05-08,38.5,9.0,2024-05-14,3.76,2024-06-13,58.2,3,0.0316,2025-11-03,508.0,2025-12-03,209.0,4.0,2025-05-08,2025-12-03,True
RXO,RXO,Business description unavailable.,USD,12.7,12.7,2025-12-30,10.48,2025-11-20,-17.0,31.9,2024-07-30,10.48,2025-11-20,67.1,2043643,0.0531,2025-12-03,13.0,2025-12-03,13.0,10.48,2025-11-20,2025-12-03,True
HY,HY,Business description unavailable.,USD,29.76,29.76,2025-12-30,26.16,2025-11-20,-18.4,86.26,2021-02-16,19.32,2022-10-07,77.6,162800,0.0305,2022-10-27,20.0,2025-12-03,13.0,26.16,2025-11-20,2025-12-03,True
STLAP.PA,STLAP.PA,Business description unavailable.,EUR,9.3,,2025-12-31,7.04,2025-04-11,5.5,23.34,2024-03-25,7.04,2025-04-11,69.8,2709215,0.0276,2025-05-12,31.0,2025-05-12,31.0,7.46,2025-09-10,2025-12-03,True
ONON,ONON,Business description unavailable.,USD,47.45,47.45,2025-12-30,34.96,2025-11-10,15.8,63.62,2025-01-30,34.96,2025-11-10,45.0,5134840,0.0303,2025-12-03,23.0,2025-12-03,23.0,34.96,2025-11-10,2025-12-03,True
MRX,MRX,Business description unavailable.,USD,38.79,38.79,2025-12-30,28.12,2025-10-07,27.1,47.76,2025-05-13,28.12,2025-10-07,41.1,585686,0.0249,2025-12-03,57.0,2025-12-03,57.0,28.12,2025-10-07,2025-12-03,True
MSBI,MSBI,Business description unavailable.,USD,21.17,21.17,2025-12-30,14.33,2025-04-14,28.5,25.74,2024-11-06,14.33,2025-04-14,44.3,210146,0.0274,2025-12-03,233.0,2025-12-03,233.0,14.33,2025-04-14,2025-12-03,True
CCNE,CCNE,Business description unavailable.,USD,26.39,26.39,2025-12-30,19.83,2025-04-04,10.7,28.23,2024-11-06,19.83,2025-04-04,29.7,127313,0.016,2025-08-22,140.0,2025-08-22,140.0,20.4,2025-04-15,2025-12-03,True
PRAA,PRAA,Business description unavailable.,USD,17.72,17.72,2025-12-30,13.04,2025-11-04,16.5,50.46,2022-01-13,12.31,2023-10-30,75.6,418986,0.0313,2023-11-07,8.0,2025-12-03,29.0,13.04,2025-11-04,2025-12-03,True
IMKTA,IMKTA,Business description unavailable.,USD,68.72,68.72,2025-12-30,59.48,2025-08-05,-2.3,98.45,2022-12-12,59.48,2025-08-05,39.6,106256,0.0165,2025-12-03,120.0,2025-12-03,120.0,59.48,2025-08-05,2025-12-03,True
KNX,KNX,Business description unavailable.,USD,52.6,52.6,2025-12-30,37.72,2025-04-16,35.6,60.87,2023-02-02,37.72,2025-04-16,38.0,2943460,0.026,2025-12-03,231.0,2025-12-03,231.0,37.72,2025-04-16,2025-12-03,True
LGIH,LGIH,Business description unavailable.,USD,43.37,43.37,2025-12-30,40.73,2025-11-03,-17.6,183.36,2021-05-07,40.73,2025-11-03,77.8,354546,0.0361,2025-12-03,30.0,2025-12-03,30.0,40.73,2025-11-03,2025-12-03,True
MATX,MATX,Business description unavailable.,USD,124.33,124.33,2025-12-30,87.76,2025-10-10,26.3,165.28,2024-11-13,87.76,2025-10-10,46.9,323876,0.0246,2025-12-03,54.0,2025-12-03,54.0,87.76,2025-10-10,2025-12-03,True
GT,GT,Business description unavailable.,USD,8.95,8.95,2025-12-30,6.71,2025-10-14,18.7,24.14,2021-11-05,6.71,2025-10-14,72.2,5793330,0.0253,2025-12-03,50.0,2025-12-03,50.0,6.71,2025-10-14,2025-12-03,True
OCFC,OCFC,Business description unavailable.,USD,18.29,18.29,2025-12-30,14.25,2025-04-11,6.5,21.74,2023-02-07,11.04,2023-10-25,49.2,404263,0.0225,2023-12-13,49.0,2025-07-09,89.0,14.76,2025-04-14,2025-12-03,True
UVSP,UVSP,Business description unavailable.,USD,32.97,32.97,2025-12-30,24.74,2025-04-11,11.8,35.47,2025-12-11,32.97,2025-12-30,7.0,159573,0.0173,,,2025-07-03,83.0,25.43,2025-04-14,2025-12-03,True
IDEXF,IDEXF,Business description unavailable.,USD,65.96,65.96,2025-12-30,44.98,2025-04-07,20.7,66.41,2025-12-29,,,,5303,0.0246,,,2025-11-12,219.0,46.31,2025-08-04,2025-12-03,True
CSW,CSW,Business description unavailable.,USD,302.09,302.09,2025-12-30,231.57,2025-10-10,19.9,430.44,2024-11-25,231.57,2025-10-10,46.2,173776,0.0225,2025-12-03,54.0,2025-12-03,54.0,231.57,2025-10-10,2025-12-03,True
KRNY,KRNY,Business description unavailable.,USD,7.45,7.45,2025-12-30,5.37,2025-04-11,15.6,11.0,2022-01-14,4.78,2024-04-30,56.5,378893,0.0196,2024-07-17,78.0,2025-12-02,235.0,5.44,2025-04-14,2025-12-03,True
GENI,GENI,Business description unavailable.,USD,11.37,11.37,2025-12-30,8.32,2025-03-03,-5.9,24.93,2021-05-27,2.25,2022-06-30,91.0,5420816,0.0283,2022-08-02,33.0,2025-03-24,21.0,8.7,2025-11-20,2025-12-03,True
CAL,CAL,Business description unavailable.,USD,13.01,13.01,2025-12-30,9.58,2025-11-20,-1.3,42.91,2024-08-23,9.58,2025-11-20,77.7,1101760,0.0393,2025-12-02,12.0,2025-12-02,12.0,9.58,2025-11-20,2025-12-02,True
QCRH,QCRH,Business description unavailable.,USD,82.79,82.79,2025-12-30,63.45,2025-04-11,8.7,93.48,2024-11-26,63.45,2025-04-11,32.1,103740,0.0184,2025-12-01,234.0,2025-12-01,234.0,63.85,2025-04-14,2025-12-02,True
PNTG,PNTG,Business description unavailable.,USD,28.8,28.8,2025-12-30,22.07,2025-08-01,13.4,66.48,2021-01-06,9.13,2022-10-12,86.3,243440,0.0203,2022-10-28,16.0,2025-12-02,123.0,22.07,2025-08-01,2025-12-02,True
RUM,RUM,Business description unavailable.,USD,6.56,6.56,2025-12-30,5.25,2025-11-17,-8.3,16.81,2022-09-19,3.39,2024-01-12,79.8,2930863,0.0495,2024-01-22,10.0,2025-12-02,15.0,5.25,2025-11-17,2025-12-02,True
MNST,MNST,Business description unavailable.,USD,77.41,77.41,2025-12-30,46.16,2025-02-05,14.8,77.67,2025-12-23,77.31,2025-12-26,0.5,5159846,0.0143,,,2025-04-30,84.0,57.95,2025-04-16,2025-12-01,True
CAPR,CAPR,Business description unavailable.,USD,28.96,28.96,2025-12-30,4.6,2025-11-25,270.3,30.04,2025-12-29,,,,4253893,0.2057,,,2025-12-01,6.0,4.6,2025-11-25,2025-12-01,True
EXE,EXE,Business description unavailable.,USD,112.02,112.02,2025-12-30,92.58,2025-08-18,3.1,122.89,2025-12-03,106.58,2025-12-16,13.3,3186990,0.0215,,,2025-11-28,102.0,92.58,2025-08-18,2025-11-28,True
BYMOF,BYMOF,Business description unavailable.,USD,93.98,93.98,2025-12-30,63.95,2024-12-27,2.7,101.78,2024-05-16,63.95,2024-11-22,37.2,10,0.0025,2025-07-28,248.0,2025-07-28,213.0,71.79,2025-04-14,2025-11-28,True
AGIO,AGIO,Business description unavailable.,USD,27.33,27.33,2025-12-30,22.34,2025-11-19,-31.8,61.64,2024-12-06,22.34,2025-11-19,63.8,2478823,0.0971,2025-11-28,9.0,2025-11-28,9.0,22.34,2025-11-19,2025-11-28,True
ETB,ETB,Business description unavailable.,USD,15.37,15.37,2025-12-30,11.26,2025-04-07,4.5,15.37,2025-12-26,,,,52556,0.0071,,,2025-09-11,157.0,11.67,2025-04-21,2025-11-28,True
CMBT,CMBT,Business description unavailable.,USD,9.53,9.53,2025-12-30,7.86,2025-04-08,2.0,18.37,2024-07-31,7.86,2025-04-08,57.2,2044650,0.0223,2025-11-28,234.0,2025-11-28,234.0,7.91,2025-08-27,2025-11-28,True
VTR,VTR,Business description unavailable.,USD,78.85,78.85,2025-12-30,55.68,2025-01-06,12.1,81.0,2025-12-08,77.27,2025-12-11,4.6,3107150,0.0121,,,2025-10-30,297.0,61.54,2025-06-20,2025-11-26,True
HUN,HUN,Business description unavailable.,USD,10.17,10.17,2025-12-30,7.36,2025-11-06,12.4,34.49,2022-02-18,7.36,2025-11-06,78.7,4790150,0.0329,2025-11-26,20.0,2025-11-26,20.0,7.36,2025-11-06,2025-11-26,True
GPOR,GPOR,Business description unavailable.,USD,213.07,213.07,2025-12-30,158.62,2025-04-08,11.8,222.49,2025-11-28,199.32,2025-12-18,10.4,224246,0.0196,,,2025-06-20,73.0,163.8,2025-08-19,2025-11-26,True
ASGI,ASGI,Business description unavailable.,USD,23.1,23.1,2025-12-30,15.2,2025-01-06,12.9,23.1,2025-12-30,,,,165950,0.0077,,,2025-07-10,185.0,16.62,2025-04-14,2025-11-26,True
DAC,DAC,Business description unavailable.,USD,93.97,93.97,2025-12-30,65.8,2025-04-08,5.2,98.52,2025-12-03,92.19,2025-12-19,6.4,79460,0.0115,,,2025-05-12,34.0,74.83,2025-04-15,2025-11-26,True
L,L,Business description unavailable.,USD,106.19,106.19,2025-12-30,80.73,2025-04-07,6.1,108.26,2025-11-26,101.41,2025-12-08,6.3,870826,0.0095,,,2025-11-18,225.0,83.18,2025-04-21,2025-11-26,True
DTM,DTM,Business description unavailable.,USD,120.82,120.82,2025-12-30,84.31,2025-03-10,6.7,121.56,2025-12-23,120.48,2025-12-26,0.9,778216,0.0125,,,2025-09-23,197.0,90.88,2025-04-21,2025-11-26,True
STLJF,STLJF,Business description unavailable.,USD,62.73,62.73,2025-12-30,44.31,2025-04-08,15.5,68.41,2024-09-05,44.31,2025-04-08,35.2,2190,0.0179,2025-07-07,90.0,2025-07-07,90.0,46.93,2025-04-15,2025-11-26,True
GLBE,GLBE,Business description unavailable.,USD,39.53,39.53,2025-12-30,29.18,2025-04-04,13.4,81.69,2021-09-01,17.07,2022-06-16,79.1,1427563,0.0243,2022-06-24,8.0,2025-05-12,38.0,30.6,2025-08-14,2025-11-26,True
PLAY,PLAY,Business description unavailable.,USD,15.94,15.94,2025-12-30,13.12,2025-11-20,-11.6,68.29,2024-04-03,13.12,2025-11-20,80.8,1521220,0.0437,2025-11-26,6.0,2025-11-26,6.0,13.12,2025-11-20,2025-11-26,True
WSC,WSC,Business description unavailable.,USD,19.0,19.0,2025-12-30,14.93,2025-11-19,-9.8,52.45,2023-03-07,14.93,2025-11-19,71.5,3450023,0.0333,2025-11-26,7.0,2025-11-26,7.0,14.93,2025-11-19,2025-11-26,True
THQ,THQ,Business description unavailable.,USD,19.31,19.31,2025-12-30,14.65,2025-08-07,11.0,19.75,2024-10-14,14.65,2025-08-07,25.9,146963,0.0097,2025-11-26,111.0,2025-11-26,111.0,14.65,2025-08-07,2025-11-26,True
ORI,ORI,Business description unavailable.,USD,46.24,46.24,2025-12-30,32.49,2025-01-10,8.8,46.62,2025-12-24,,,,1541556,0.0138,,,2025-10-01,264.0,35.25,2025-07-24,2025-11-25,True
SG,SG,Business description unavailable.,USD,6.53,6.53,2025-12-30,5.23,2025-11-11,-19.1,53.0,2021-11-19,5.23,2025-11-11,90.1,4501823,0.0402,2025-11-25,14.0,2025-11-25,14.0,5.23,2025-11-11,2025-11-25,True
EPAM,EPAM,Business description unavailable.,USD,206.31,206.31,2025-12-30,142.2,2025-10-16,35.5,717.49,2021-11-08,142.2,2025-10-16,80.2,865946,0.0194,2025-11-25,40.0,2025-11-25,40.0,142.2,2025-10-16,2025-11-25,True
TROX,TROX,Business description unavailable.,USD,4.18,4.18,2025-12-30,2.88,2025-11-20,8.5,21.93,2021-10-25,2.88,2025-11-20,86.9,4503776,0.0538,2025-11-25,5.0,2025-11-25,5.0,2.88,2025-11-20,2025-11-25,True
SEM,SEM,Business description unavailable.,USD,14.95,14.95,2025-12-30,11.66,2025-08-05,16.3,21.45,2021-06-25,10.92,2022-05-11,49.1,1190913,0.023,2022-07-22,72.0,2025-11-25,112.0,11.66,2025-08-05,2025-11-25,True
NCLTF,NCLTF,Business description unavailable.,USD,16.39,16.39,2025-12-30,13.25,2025-10-30,-4.7,223.08,2021-01-08,13.25,2025-10-30,94.1,336,0.0538,2025-11-25,26.0,2025-11-25,26.0,13.25,2025-10-30,2025-11-25,True
MDT,MDT,Business description unavailable.,USD,96.66,96.66,2025-12-30,77.74,2024-12-30,2.0,118.43,2021-09-08,65.02,2023-10-27,45.1,7240060,0.0118,2024-08-23,301.0,2025-11-21,326.0,79.41,2025-05-23,2025-11-25,True
AVBP,AVBP,Business description unavailable.,USD,20.72,20.72,2025-12-30,16.3,2025-04-08,12.2,35.63,2024-11-07,16.3,2025-04-08,54.3,399080,0.0359,2025-04-30,22.0,2025-04-30,22.0,16.95,2025-08-12,2025-11-25,True
SPRY,SPRY,Business description unavailable.,USD,11.64,11.64,2025-12-30,6.73,2025-11-20,15.4,60.41,2021-03-17,2.9,2022-05-11,95.2,1915643,0.0493,2022-06-07,27.0,2025-11-25,5.0,6.73,2025-11-20,2025-11-25,True
ANF,ANF,Business description unavailable.,USD,127.55,127.55,2025-12-30,65.61,2025-11-24,48.0,192.34,2024-06-12,65.61,2025-11-24,65.9,2545690,0.0489,2025-11-25,1.0,2025-11-25,1.0,65.61,2025-11-24,2025-11-25,True
LQDT,LQDT,Business description unavailable.,USD,31.41,31.41,2025-12-30,22.16,2025-11-06,14.5,37.61,2025-01-28,22.16,2025-11-06,41.1,216583,0.029,2025-11-25,19.0,2025-11-25,19.0,22.16,2025-11-06,2025-11-25,True
LZB,LZB,Business description unavailable.,USD,37.75,37.75,2025-12-30,29.16,2025-11-17,12.2,46.94,2025-01-30,29.16,2025-11-17,37.9,645140,0.0291,2025-11-25,8.0,2025-11-25,8.0,29.16,2025-11-17,2025-11-25,True
INSP,INSP,Business description unavailable.,USD,92.57,92.57,2025-12-30,72.08,2025-10-31,27.9,326.08,2023-07-14,72.08,2025-10-31,77.9,1957740,0.0571,2025-11-24,24.0,2025-11-24,24.0,72.08,2025-10-31,2025-11-24,True
LNWO,LNWO,Business description unavailable.,USD,104.95,104.95,2025-12-30,71.41,2025-10-30,24.1,112.68,2024-09-18,71.41,2025-10-30,36.6,254766,0.025,2025-11-24,25.0,2025-11-24,25.0,71.41,2025-10-30,2025-11-24,True
PEN,PEN,Business description unavailable.,USD,314.27,314.27,2025-12-30,225.54,2025-11-05,25.9,344.06,2023-06-30,163.64,2024-08-07,52.4,473626,0.0276,2024-10-31,85.0,2025-11-24,19.0,225.54,2025-11-05,2025-11-24,True
SOLV,SOLV,Business description unavailable.,USD,80.16,80.16,2025-12-30,63.01,2025-04-08,9.7,85.77,2025-11-25,79.95,2025-12-17,6.8,1127156,0.0167,,,2025-11-21,227.0,63.94,2025-04-21,2025-11-24,True
QDEL,QDEL,Business description unavailable.,USD,29.3,29.3,2025-12-30,19.73,2025-11-10,-6.2,254.0,2021-02-01,19.73,2025-11-10,92.2,974783,0.0488,2025-11-24,14.0,2025-11-24,14.0,19.73,2025-11-10,2025-11-24,True
ADMA,ADMA,Business description unavailable.,USD,18.36,18.36,2025-12-30,13.99,2025-10-07,22.0,24.51,2025-04-28,13.99,2025-10-07,42.9,2611193,0.0294,2025-11-24,48.0,2025-11-24,48.0,13.99,2025-10-07,2025-11-24,True
GMWKF,GMWKF,Business description unavailable.,USD,255.04,255.04,2025-12-30,150.94,2025-01-14,27.5,270.0,2025-12-11,255.04,2025-12-30,5.5,256,0.0291,,,2025-04-22,98.0,185.85,2025-04-14,2025-11-21,True
CBLL,CBLL,Business description unavailable.,USD,21.71,21.71,2025-12-30,10.92,2025-11-04,87.8,30.24,2024-12-06,10.92,2025-11-04,63.9,554170,0.0372,2025-11-21,17.0,2025-11-21,17.0,10.92,2025-11-04,2025-11-21,True
GKOS,GKOS,Business description unavailable.,USD,114.24,114.24,2025-12-30,74.67,2025-10-24,37.3,161.22,2025-01-23,74.67,2025-10-24,53.7,787113,0.0301,2025-11-21,28.0,2025-11-21,28.0,74.67,2025-10-24,2025-11-21,True
TCBK,TCBK,Business description unavailable.,USD,47.14,47.14,2025-12-30,35.06,2025-04-10,8.8,52.31,2022-10-31,26.77,2023-05-04,48.8,141283,0.0162,2023-06-07,34.0,2025-09-18,161.0,35.53,2025-04-14,2025-11-21,True
MAGN,MAGN,Business description unavailable.,USD,15.17,15.17,2025-12-30,7.96,2025-11-19,31.6,233.33,2022-01-14,7.96,2025-11-19,96.6,1347160,0.0516,2025-11-21,2.0,2025-11-21,2.0,7.96,2025-11-19,2025-11-21,True
ROST,ROST,Business description unavailable.,USD,181.45,181.45,2025-12-30,121.95,2025-03-13,18.7,184.28,2025-12-15,180.61,2025-12-23,2.0,2979550,0.0147,,,2025-10-27,228.0,125.99,2025-06-26,2025-11-21,True
NJDCY,NJDCY,Business description unavailable.,USD,3.34,3.34,2025-12-30,2.7,2025-11-17,-23.2,18.15,2021-01-25,2.7,2025-11-17,85.1,121736,0.0959,2025-11-21,4.0,2025-11-21,4.0,2.7,2025-11-17,2025-11-21,True
EAT,EAT,Business description unavailable.,USD,142.78,142.78,2025-12-30,102.29,2025-11-06,14.2,189.14,2025-02-03,102.29,2025-11-06,45.9,1409173,0.0296,2025-11-21,15.0,2025-11-21,15.0,102.29,2025-11-06,2025-11-21,True
TBBB,TBBB,Business description unavailable.,USD,33.46,33.46,2025-12-30,24.1,2025-03-10,33.9,35.1,2025-12-22,33.46,2025-12-30,4.7,691450,0.0278,,,2025-11-20,255.0,24.12,2025-10-08,2025-11-20,True
ACVA,ACVA,Business description unavailable.,USD,8.14,8.14,2025-12-30,5.09,2025-11-06,-19.2,37.04,2021-04-16,5.09,2025-11-06,86.3,2868176,0.0697,2025-11-19,13.0,2025-11-19,13.0,5.09,2025-11-06,2025-11-19,True
SEMR,SEMR,Business description unavailable.,USD,11.87,11.87,2025-12-30,6.75,2025-11-17,66.0,31.32,2021-09-10,6.75,2025-11-17,78.4,3220776,0.0725,2025-11-19,2.0,2025-11-19,2.0,6.75,2025-11-17,2025-11-19,True
OHI,OHI,Business description unavailable.,USD,44.82,44.82,2025-12-30,33.76,2025-01-29,7.6,46.02,2025-12-02,43.61,2025-12-22,5.2,1802273,0.0122,,,2025-11-10,285.0,34.4,2025-05-08,2025-11-18,True
